pork,beef,tropical fruit,root vegetables
beverages,cake bar,,
beef,milk,pastry,semi-finished bread
pip fruit,milk,domestic eggs,
berries,yogurt,cream cheese,rolls/buns
frozen meals,frozen fish,,
tropical fruit,other vegetables,milk,yogurt
newspapers,,,
chicken,root vegetables,other vegetables,coffee
milk,UHT-milk,chocolate,newspapers
butter,UHT-milk,domestic eggs,waffles
pip fruit,brown bread,,
frankfurter,sausage,root vegetables,rolls/buns
other vegetables,yogurt,whipped/sour cream,white bread
beef,root vegetables,other vegetables,milk
turkey,citrus fruit,pip fruit,root vegetables
processed cheese,beer,liquor,red/blush wine
tropical fruit,pip fruit,root vegetables,other vegetables
sausage,rolls/buns,pastry,cat food
rolls/buns,,,
beef,root vegetables,rolls/buns,brown bread
rolls/buns,soda,waffles,newspapers
Samgyeopsal,dessert,pickled vegetables,coffee
turkey,tropical fruit,grapes,root vegetables
specialty chocolate,,,
frankfurter,sausage,pork,citrus fruit
beef,rolls/buns,,
berries,milk,flour,sugar
kitchen utensil,,,
soda,chocolate,,
milk,kimchi,,
chicken,pork,milk,whipped/sour cream
milk,butter,yogurt,brown bread
brown bread,pastry,bakery product,
frankfurter,citrus fruit,milk,butter
frankfurter,milk,margarine,kimchi
pip fruit,herbs,other vegetables,milk
sausage,organic sausage,chicken,berries
hygiene articles,,,
frankfurter,root vegetables,milk,butter
citrus fruit,milk,whipped/sour cream,domestic eggs
tropical fruit,hard cheese,domestic eggs,soda
chicken,citrus fruit,other vegetables,
kimchi,,,
ham,grapes,berries,hard cheese
soju,specialty bar,,
grapes,white wine,dishes,
Samgyeopsal,herbs,other vegetables,butter
curd,yogurt,,
rolls/buns,brown bread,,
waffles,,,
beef,other vegetables,newspapers,
beef,,,
butter,beer,,
sausage,frozen vegetables,domestic eggs,soda
frankfurter,sausage,liver loaf,citrus fruit
chocolate,candy,,
UHT-milk,candy,napkins,
sausage,tropical fruit,rolls/buns,soda
cream cheese,,,
beer,Samgyeopsal,,
rolls/buns,fruit/vegetable juice,specialty chocolate,newspapers
rolls/buns,,,
finished products,milk,rolls/buns,salty snack
sausage,beef,pip fruit,grapes
tropical fruit,whipped/sour cream,frozen vegetables,rolls/buns
beef,grapes,milk,butter
sausage,rolls/buns,chocolate,candy
ham,tropical fruit,ice cream,semi-finished bread
grapes,root vegetables,other vegetables,domestic eggs
milk,,,
beef,yogurt,margarine,
soju,fruit/vegetable juice,make up remover,
milk,pastry,sugar,newspapers
chicken,tropical fruit,other vegetables,milk
rolls/buns,soda,,
liver loaf,root vegetables,other vegetables,
frankfurter,sausage,processed cheese,rolls/buns
citrus fruit,tropical fruit,other vegetables,milk
turkey,yogurt,rolls/buns,pastry
sausage,pip fruit,other vegetables,yogurt
beverages,pastry,soda,misc. beverages
mayonnaise,tidbits,rolls/buns,kimchi
rolls/buns,,,
chicken,pork,beef,milk
soju,liquor,,
chicken,Samgyeopsal,other vegetables,butter
milk,,,
ham,pork,white bread,candy
rolls/buns,,,
milk,curd,hard cheese,kimchi
soda,chocolate,specialty bar,napkins
Samgyeopsal,,,
milk,soju,,
organic sausage,mustard,ready soups,soda
citrus fruit,tropical fruit,milk,curd
beef,,,
frankfurter,chicken,citrus fruit,root vegetables
pork,other vegetables,milk,brown bread
yogurt,rolls/buns,dog food,kimchi
butter,hard cheese,soju,
yogurt,,,
salty snack,,,
rolls/buns,house keeping products,light bulbs,
beer,,,
beef,packaged fruit/vegetables,potted plants,
Samgyeopsal,beef,other vegetables,butter
semi-finished bread,instant coffee,,
milk,curd,yogurt,soft cheese
chicken,beef,rolls/buns,instant coffee
Samgyeopsal,pork,other vegetables,brown bread
pastry,soda,Samgyeopsal,
rolls/buns,,,
beverages,popcorn,,
other vegetables,milk,rice,fruit/vegetable juice
frankfurter,citrus fruit,pip fruit,dessert
pastry,soju,salty snack,bakery product
sausage,beef,whipped/sour cream,rolls/buns
citrus fruit,rolls/buns,flour,margarine
tropical fruit,Samgyeopsal,,
salty snack,,,
milk,beer,newspapers,
pastry,coffee,waffles,
salty snack,,,
soju,Samgyeopsal,,
chicken,beef,flour,salty snack
beer,Samgyeopsal,,
milk,brown bread,jam,newspapers
pip fruit,grapes,,
chocolate,,,
citrus fruit,other vegetables,domestic eggs,Samgyeopsal
soda,white wine,,
soda,,,
frozen meals,soju,salty snack,
newspapers,,,
sausage,pork,Samgyeopsal,tropical fruit
frozen meals,cat food,hair spray,
finished products,pork,grapes,other vegetables
tropical fruit,,,
milk,kimchi,soda,soju
ice cream,kimchi,soda,
processed cheese,soda,Samgyeopsal,
soda,soju,,
newspapers,,,
beef,tropical fruit,root vegetables,other vegetables
grapes,popcorn,,
pip fruit,milk,dessert,margarine
chocolate marshmallow,,,
beer,,,
pork,onions,milk,butter
Samgyeopsal,pork,other vegetables,milk
other vegetables,milk,yogurt,frozen vegetables
tropical fruit,yogurt,cream cheese,bakery product
chicken,root vegetables,milk,pastry
beer,,,
sausage,chicken,Samgyeopsal,pip fruit
yogurt,zwieback,soda,chocolate marshmallow
frankfurter,chicken,beef,other vegetables
frankfurter,curd,frozen vegetables,domestic eggs
citrus fruit,margarine,,
frankfurter,Samgyeopsal,Samgyeopsal,berries
whipped/sour cream,salt,,
kimchi,napkins,,
grapes,misc. beverages,fruit/vegetable juice,
frankfurter,processed cheese,,
frankfurter,chicken,pork,grapes
frankfurter,milk,soda,syrup
candy,,,
other vegetables,cream cheese,frozen fruits,frozen fish
beef,citrus fruit,berries,milk
beer,red/blush wine,,
frankfurter,tropical fruit,berries,milk
pork,milk,soda,soju
root vegetables,other vegetables,,
beef,milk,dessert,margarine
misc. beverages,,,
milk,,,
other vegetables,milk,napkins,
beef,whipped/sour cream,,
sausage,beef,berries,root vegetables
frankfurter,pasta,beer,
milk,curd,frozen dessert,rolls/buns
sausage,tropical fruit,berries,other vegetables
other vegetables,,,
sausage,other vegetables,packaged fruit/vegetables,milk
other vegetables,cream cheese,,
frankfurter,sausage,finished products,fish
frankfurter,ham,chicken,pork
curd,yogurt,,
grapes,butter,rum,
soju,,,
Samgyeopsal,citrus fruit,tropical fruit,pip fruit
citrus fruit,domestic eggs,kimchi,soda
milk,newspapers,,
frozen dessert,semi-finished bread,,
yogurt,beer,,
tropical fruit,berries,root vegetables,other vegetables
tropical fruit,,,
fruit/vegetable juice,cake bar,newspapers,
Samgyeopsal,rum,red/blush wine,
newspapers,,,
specialty chocolate,,,
soda,salty snack,specialty chocolate,
ice cream,,,
beef,Samgyeopsal,berries,root vegetables
sausage,chicken,pip fruit,grapes
yogurt,white wine,,
milk,rolls/buns,,
ice cream,,,
frankfurter,sausage,chicken,other vegetables
Samgyeopsal,frozen vegetables,frozen meals,domestic eggs
frankfurter,sausage,pork,curd
frankfurter,Samgyeopsal,pork,root vegetables
sausage,Samgyeopsal,other vegetables,yogurt
pork,tropical fruit,pip fruit,root vegetables
yogurt,kimchi,white wine,
ham,Samgyeopsal,tropical fruit,pip fruit
other vegetables,butter,rolls/buns,flower (seeds)
sausage,soda,chocolate marshmallow,
beef,herbs,other vegetables,milk
dishes,,,
pork,other vegetables,,
beef,oil,coffee,sparkling wine
milk,waffles,,
chicken,pork,beef,other vegetables
yogurt,pickled vegetables,soda,fruit/vegetable juice
salty snack,candy,,
pip fruit,chocolate marshmallow,,
sausage,tropical fruit,root vegetables,herbs
curd,yogurt,pastry,kimchi
beef,yogurt,white bread,flour
salty snack,,,
frankfurter,frozen potato products,pastry,kimchi
dessert,soju,,
frankfurter,ham,Samgyeopsal,other vegetables
milk,butter,domestic eggs,baking powder
photo/film,,,
pip fruit,specialty bar,,
sausage,berries,curd,yogurt
root vegetables,yogurt,,
frankfurter,ham,milk,butter
ham,beef,other vegetables,milk
pip fruit,,,
citrus fruit,tropical fruit,sliced cheese,ice cream
soda,,,
sugar,,,
Samgyeopsal,other vegetables,sojus,
milk,,,
nuts/prunes,liquor,,
frankfurter,tropical fruit,grapes,other vegetables
red/blush wine,,,
berries,beverages,soju,Samgyeopsal
sausage,citrus fruit,tropical fruit,berries
salty snack,,,
frankfurter,Samgyeopsal,citrus fruit,pip fruit
pork,tropical fruit,pip fruit,nuts/prunes
misc. beverages,fruit/vegetable juice,soju,chewing gum
ice cream,,,
chocolate,candy,Samgyeopsal,
milk,rolls/buns,white bread,brown bread
other vegetables,fruit/vegetable juice,chewing gum,
spread cheese,,,
milk,whipped/sour cream,pastry,margarine
pip fruit,other vegetables,milk,dessert
frankfurter,milk,frozen vegetables,fruit/vegetable juice
pork,milk,,
citrus fruit,other vegetables,spread cheese,
beer,,,
citrus fruit,pip fruit,specialty cheese,kimchi
Samgyeopsal,grapes,milk,rice
whipped/sour cream,cream cheese,,
sausage,tropical fruit,grapes,berries
citrus fruit,tropical fruit,root vegetables,other vegetables
rolls/buns,margarine,beer,
sliced cheese,frozen fish,margarine,kimchi
butter milk,yogurt,salty snack,specialty chocolate
sausage,root vegetables,soda,beer
other vegetables,soft cheese,margarine,kimchi
beef,root vegetables,herbs,packaged fruit/vegetables
Samgyeopsal,tropical fruit,other vegetables,milk
chicken,frozen vegetables,beer,
sausage,Samgyeopsal,herbs,other vegetables
sausage,citrus fruit,soda,fruit/vegetable juice
kimchi,beer,,
pastry,soda,,
cat food,,,
other vegetables,milk,butter milk,yogurt
milk,domestic eggs,brown bread,pastry
other vegetables,butter,yogurt,domestic eggs
tropical fruit,salt,soju,kimchi
citrus fruit,tropical fruit,onions,other vegetables
pork,butter milk,pickled vegetables,soda
soju,red/blush wine,,
frankfurter,pork,Samgyeopsal,pip fruit
yogurt,cereals,specialty bar,
sausage,other vegetables,milk,fruit/vegetable juice
cream cheese,chocolate marshmallow,,
other vegetables,,,
sausage,milk,white bread,
frankfurter,pork,pip fruit,berries
citrus fruit,milk,yogurt,sliced cheese
ham,yogurt,pastry,coffee
soda,,,
frankfurter,milk,yogurt,napkins
citrus fruit,milk,kimchi,soda
frozen fish,brown bread,soju,rum
milk,,,
ham,pork,Samgyeopsal,
sausage,tropical fruit,pip fruit,berries
Samgyeopsal,,,
cereals,salty snack,,
frozen fish,liquor,,
milk,white bread,margarine,cat food
soda,soju,,
pastry,soda,misc. beverages,soju
frankfurter,tropical fruit,pip fruit,other vegetables
yogurt,UHT-milk,domestic eggs,rolls/buns
domestic eggs,soju,liquor,chocolate marshmallow
sausage,other vegetables,milk,butter
ham,milk,white bread,
other vegetables,milk,pastry,salty snack
tropical fruit,yogurt,soda,
milk,brown bread,margarine,
sausage,pork,citrus fruit,tropical fruit
soda,,,
tropical fruit,milk,,
domestic eggs,pastry,beer,soju
red/blush wine,,,
rolls/buns,,,
other vegetables,frozen fish,brown bread,red/blush wine
frankfurter,pip fruit,soft cheese,semi-finished bread
citrus fruit,root vegetables,other vegetables,UHT-milk
dessert,butter milk,brown bread,soju
tropical fruit,milk,yogurt,semi-finished bread
Samgyeopsal,tropical fruit,other vegetables,Samgyeopsal
soda,,,
chicken,other vegetables,milk,yogurt
rolls/buns,sugar,,
butter,curd,yogurt,whipped/sour cream
pip fruit,herbs,other vegetables,milk
specialty bar,,,
sausage,tropical fruit,other vegetables,milk
grapes,other vegetables,butter,newspapers
semi-finished bread,,,
domestic eggs,white bread,pastry,soju
pastry,,,
root vegetables,milk,brown bread,margarine
milk,domestic eggs,,
Samgyeopsal,citrus fruit,milk,
soju,,,
frankfurter,pork,other vegetables,butter milk
grapes,other vegetables,pastry,dish cleaner
candles,,,
other vegetables,soju,snack products,
tropical fruit,milk,butter,butter milk
chicken,milk,butter,curd
soda,,,
ham,pork,berries,root vegetables
pork,tropical fruit,grapes,onions
frozen vegetables,pasta,kimchi,soda
beef,other vegetables,milk,brown bread
pork,pip fruit,grapes,other vegetables
dessert,,,
pork,yogurt,UHT-milk,salty snack
chicken,Samgyeopsal,citrus fruit,tropical fruit
Samgyeopsal,citrus fruit,tropical fruit,other vegetables
chicken,pork,beef,Samgyeopsal
baking powder,newspapers,flower (seeds),
other vegetables,dessert,brown bread,salt
curd,kimchi,soda,
tropical fruit,root vegetables,other vegetables,milk
rolls/buns,,,
Samgyeopsal,dessert,UHT-milk,fruit/vegetable juice
soda,,,
photo/film,,,
pet care,kimchi,misc. beverages,Samgyeopsal
other vegetables,milk,yogurt,whipped/sour cream
citrus fruit,other vegetables,white wine,bakery product
citrus fruit,beverages,domestic eggs,rolls/buns
rolls/buns,photo/film,,
soju,,,
soju,,,
sugar,,,
Samgyeopsal,pork,tropical fruit,berries
frankfurter,beef,other vegetables,milk
dishes,,,
pork,other vegetables,milk,rolls/buns
frankfurter,citrus fruit,grapes,root vegetables
other vegetables,milk,whipped/sour cream,pastry
newspapers,,,
berries,root vegetables,whipped/sour cream,soda
beef,milk,rolls/buns,white bread
milk,whipped/sour cream,rolls/buns,pickled vegetables
citrus fruit,milk,whipped/sour cream,rolls/buns
other vegetables,milk,condensed milk,white bread
root vegetables,milk,flour,sugar
frankfurter,Samgyeopsal,other vegetables,pastry
other vegetables,,,
sausage,tropical fruit,curd,yogurt
yogurt,abrasive cleaner,,
sausage,rolls/buns,soju,
Samgyeopsal,milk,butter milk,yogurt
pork,root vegetables,brown bread,kimchi
tropical fruit,other vegetables,milk,butter
rolls/buns,pickled vegetables,chewing gum,specialty chocolate
tropical fruit,,,
sausage,chicken,pork,citrus fruit
Samgyeopsal,other vegetables,milk,butter
pip fruit,root vegetables,other vegetables,cream cheese
beef,curd,yogurt,whipped/sour cream
other vegetables,yogurt,rolls/buns,salt
sausage,,,
other vegetables,milk,soju,
ham,Samgyeopsal,root vegetables,other vegetables
frankfurter,other vegetables,milk,whipped/sour cream
Samgyeopsal,citrus fruit,hard cheese,soda
ham,root vegetables,herbs,milk
citrus fruit,onions,other vegetables,yogurt
rolls/buns,beer,brandy,
sausage,pip fruit,UHT-milk,soups
root vegetables,herbs,other vegetables,dessert
berries,other vegetables,semi-finished bread,
pork,soda,soju,male cosmetics
Samgyeopsal,specialty chocolate,,
pastry,fruit/vegetable juice,,
bakery product,,,
Samgyeopsal,pork,fish,tropical fruit
Samgyeopsal,root vegetables,other vegetables,dessert
sauces,red/blush wine,waffles,newspapers
pip fruit,coffee,,
root vegetables,white bread,chewing gum,
ham,citrus fruit,tropical fruit,pip fruit
Samgyeopsal,other vegetables,milk,yogurt
yogurt,bakery product,photo/film,potted plants
beef,milk,butter,rolls/buns
citrus fruit,pip fruit,onions,other vegetables
berries,herbs,potted plants,
frankfurter,sausage,chicken,pork
citrus fruit,cream cheese,,
onions,other vegetables,milk,yogurt
beef,milk,oil,soju
frankfurter,rolls/buns,,
pip fruit,other vegetables,butter,domestic eggs
brown bread,white wine,,
Samgyeopsal,tropical fruit,other vegetables,frozen vegetables
citrus fruit,other vegetables,yogurt,cream cheese
beef,root vegetables,milk,pastry
other vegetables,whipped/sour cream,hard cheese,frozen vegetables
chicken,pork,beef,berries
sausage,Samgyeopsal,tropical fruit,cream cheese
tropical fruit,milk,hard cheese,rolls/buns
soda,,,
citrus fruit,tropical fruit,pip fruit,milk
coffee,,,
chicken,tropical fruit,other vegetables,milk
sugar,,,
turkey,nuts/prunes,other vegetables,milk
cleaner,female sanitary products,,
herbs,other vegetables,whipped/sour cream,UHT-milk
citrus fruit,pickled vegetables,dog food,soda
citrus fruit,tropical fruit,other vegetables,butter milk
beef,root vegetables,yogurt,whipped/sour cream
sausage,other vegetables,rolls/buns,baking powder
soda,beer,,
liquor,house keeping products,Samgyeopsal,
pork,rolls/buns,pastry,napkins
chicken,Samgyeopsal,whipped/sour cream,rolls/buns
pip fruit,other vegetables,milk,beverages
beef,other vegetables,milk,beer
frankfurter,Samgyeopsal,tropical fruit,milk
kimchi,napkins,,
soju,,,
pip fruit,,,
pip fruit,,,
sausage,Samgyeopsal,grapes,whipped/sour cream
Samgyeopsal,onions,milk,frozen vegetables
sausage,grapes,baking powder,specialty vegetables
beef,dessert,sugar,beer
other vegetables,milk,soda,Samgyeopsal
pastry,,,
chicken,,,
herbs,frozen vegetables,dog food,kimchi
beef,citrus fruit,cream cheese,vinegar
butter,yogurt,sliced cheese,tidbits
root vegetables,herbs,whipped/sour cream,domestic eggs
beef,other vegetables,whipped/sour cream,processed cheese
whipped/sour cream,dog food,fruit/vegetable juice,skin care
butter,kimchi,detergent,soap
root vegetables,onions,rolls/buns,white bread
tropical fruit,other vegetables,yogurt,fruit/vegetable juice
Samgyeopsal,onions,other vegetables,milk
pork,beef,berries,root vegetables
beef,citrus fruit,root vegetables,other vegetables
grapes,ice cream,pastry,soda
frankfurter,Samgyeopsal,beef,citrus fruit
pork,beef,citrus fruit,pip fruit
Samgyeopsal,milk,cream cheese,brown bread
sausage,chicken,citrus fruit,pip fruit
root vegetables,milk,bakery product,
sausage,ham,frozen dessert,salty snack
soju,,,
citrus fruit,tropical fruit,grapes,berries
frankfurter,other vegetables,yogurt,rolls/buns
sausage,other vegetables,whipped/sour cream,processed cheese
pork,root vegetables,other vegetables,milk
sausage,root vegetables,onions,other vegetables
citrus fruit,whipped/sour cream,pastry,
milk,butter,yogurt,whipped/sour cream
tropical fruit,pip fruit,root vegetables,other vegetables
other vegetables,beer,soju,
rolls/buns,,,
other vegetables,curd,whipped/sour cream,UHT-milk
sausage,soju,salty snack,
root vegetables,other vegetables,frozen vegetables,frozen fish
pastry,,,
kimchi,,,
other vegetables,milk,dessert,sliced cheese
tropical fruit,pip fruit,yogurt,sojus
frankfurter,yogurt,frozen fish,ice cream
pastry,oil,margarine,
citrus fruit,domestic eggs,,
Samgyeopsal,chicken,pork,pip fruit
ice cream,sugar,coffee,kimchi
milk,dessert,yogurt,margarine
soda,specialty chocolate,,
soju,,,
roll products,newspapers,,
tropical fruit,other vegetables,milk,butter
other vegetables,milk,yogurt,sliced cheese
other vegetables,zwieback,soda,chewing gum
sugar,kimchi,soda,fruit/vegetable juice
chicken,root vegetables,bakery product,
chicken,coffee,,
Samgyeopsal,chicken,root vegetables,other vegetables
rolls/buns,beer,,
root vegetables,other vegetables,milk,butter
newspapers,,,
ham,other vegetables,curd,whipped/sour cream
sausage,other vegetables,rolls/buns,oil
specialty cheese,baking powder,waffles,chocolate
seasonal products,Samgyeopsal,,
newspapers,,,
sausage,other vegetables,butter,whipped/sour cream
rolls/buns,newspapers,,
milk,soda,,
sausage,Samgyeopsal,rolls/buns,soda
ice cream,kimchi,soda,
chicken,other vegetables,rolls/buns,margarine
Samgyeopsal,,,
kimchi,beer,,
root vegetables,sparkling wine,,
sausage,Samgyeopsal,chicken,pork
chicken,newspapers,,
ham,pork,citrus fruit,tropical fruit
tropical fruit,butter milk,UHT-milk,condensed milk
rolls/buns,,,
other vegetables,,,
sausage,ham,pork,beef
