뉴스 식별자,일자,언론사,정보원,인용문,키워드
1100801.202,20200429,조선일보,예결위,"집행 시기를 다음 연도 이후로 연기한 것이어서 정부의 재정 부담 측면에서 실질적 예산 절감으로 보기 어렵다
향후 환율이 상승할 경우 더 큰 재정 부담으로 돌아올 가능성도 배제할 수 없다
나중에 경기 악화로 세입 여건이 악화돼 원금과 이자를 갚기 어려워지면 결국 국채를 추가로 발행해 상환해야 할 수 있다",집행 시기 연도 연기 정부 재정 부담 측면 실질적 예산 절감 향후 환율 상승 재정 부담 가능성 배제 나중 경기 악화 세입 여건 악화 원금 이자 결국 국채 추가 발행 상환 
1100801.202,20200429,조선일보,정부 고위 관계자,"공직 사회가 기부에 동참하고, 대기업 고소득자는 물론 국민적 기부 분위기가 잡히면 수조원 확보가 가능할 것
공직 사회는 물론 기업들이 기부에 적극 동참해 주길 기대하고 있다",공직 사회 기부 동참 대기업 고소득자 국민적 기부 분위기 수조원 확보 가능 공직 사회 기업들 기부 적극 동참 
1100801.202,20200429,조선일보,청와대 관계자,"정부 차원에서 모금 운동을 따로 추진할 계획은 현재 없다
정부의 기부 장려 움직임이 사실상 기부 운동이 될 것",정부 차원 모금 운동 추진 계획 정부 기부 장려 움직임 사실상 기부 운동 
1100801.202,20200429,조선일보,청와대 핵심 관계자,"고소득자를 압박한 적도 전혀 없고, 앞으로도 그러지 않을 것
모든 기부는 자발적으로 진행될 것
우리부터 기부하는 모습을 보여 주자",고소득자 압박 기부 자발적 진행 기부 모습 주자 
1100901.202,20200429,중앙일보,최호택 배재대 교수,"정부와 지방자치단체가 지급하는 지원금은 엄연히 구분해야 한다
지자체는 각자 재정여건에 맞춰 별도의 지원을 하고 있는데, 정부가 지원하는 1인당 100만원은 대상이 '전 국민'
정부는 이걸 차별해선 안 된다
분담비율을 80대 20으로 했다면 지켜야 하며, 지자체가 주민에게 지원하는 금액은 차등은 인정하는 게 바람직하다",정부 지방자치단체 지급 지원금 구분 지자체 재정여건 별도 지원 정부 지원 1인당 100만 대상 국민 정부 차별 분담 비율 80대 지자체 주민 지원 금액 차등 인정 
1100901.202,20200429,중앙일보,충남도 관계자,"지자체가 지급하는 재난지원금과 별도로 정부 재난지원금이 지급하는 것으로 알고 있다
세금 구조조정을 통해 다른 지자체처럼 20% 재난지원금 분담금 마련을 해놓은 상태로 재난지원금과 관련해 정부와 협의하겠다",지자체 지급 재난지원금 별도 정부 재난지원금 지급 세금 구조조정 지자체 재난지원금 분담금 마련 상태 재난지원금 정부 협의 
1101001.202,20200429,한겨레,행정안전부 관계자,"(경기도 경우처럼) 지자체가 생계지원금을 미리 지급했다면, 지자체 분담금만을 빼고 주는 것이어서 정부가 애초 지급하기로 했던 4인가구 기준 총액 100만원은 달라지지 않는다
지자체가 생계지원금을 지급한 것과 별도로 정부 분담금을 지급해 총액이 늘어나는 것은 지자체의 선택의 문제",경기도 지자체 생계 지원금 지급 지자체 분담금 정부 애초 지급 4인 가구 기준 총액 100만 지자체 생계 지원금 지급 별도 정부 분담금 지급 총액 지자체 선택 
1100901.202,20200429,중앙일보,행정안전부 관계자,"지자체가 시행하고 있는 코로나19 지원금을 재난지원금으로 선지급한 것으로 인정해주기로 했다
이에 따라 실제 국민이 받는 재난지원금 액수는 지자체에 따라 달라지게 된다
정부가 4인 가구 기준 100만원을 재난지원금으로 주기로 하고, 지자체가 먼저 40만~50만원의 지원금을 줬다면 (재난지원금은) 지자체 부담 몫(20%)을 제외한 80만원을 받게 된다",지자체 시행 코로나19 지원금 재난지원금 선지급 인정 실제 국민 재난지원금 액수 지자체 정부 4인 가구 기준 100만 재난지원금 지자체 40만 50만 지원금 재난지원금 지자체 부담 제외 80만 
1100901.202,20200429,중앙일보,홍 전 대표,"몇몇 뜨내기들이 들어와서 터줏대감을 몰아 내놓고 또다시 당권을 농단하는 건 당원들이 용서하지 않는다
뜨내기들이 정리되고 나면 (복당)하겠다
내가 지금 그 사람들하고 논쟁을 해봤자 똑같은 취급을 받으며 매몰되게 된다
김 내정자가 자신의 문제를 숨기고 당을 접수하려고 40대 기수론이라는 엉터리, 무리한 주장을 내세웠다
그런 논리면 앞으로 우리 당은 최소 24 25년 동안 대통령이 될 사람이 없는 것
자민련에서 들어와서 MB와 박근혜에게 붙었다가 이제 김종인에게 붙는 걸 보니 안타깝다
이런 사람들이 들어와서 설치는 건 이 당에 미래가 없는 것
대선 지지율이라는 단어는 뜬구름에 불과하다. 이낙연, 황교안 역시 뜬구름
뜬구름에 일희일비 되어서도 안 되고 매몰되어서도 안 된다
현 정권은 국민 세금을 쌈짓돈으로 생각한다
일회용으로 현금을 뿌리는 건 잘못된 정책
100만원 나눠주는게 생계대책이 되느냐. 정부가 지금 어떤 정책을 펴더라도 선심성 대책에 그친다. 코로나19로붕괴된 경제기반을 재건하는데 국민 세금을 사용해야 한다",뜨내기들 터줏대감 농단 당원들 용서 뜨내기들 정리 복당 사람들 논쟁 취급 매몰 내정자 자신 접수 40대 기수론 엉터리 무리 주장 논리 최소 25년 대통령 사람 자민련 mb 박근혜 김종인 사람들 미래 대선 지지율 단어 뜬구름 이낙연 황교안 뜬구름 뜬구름 일희일비 매몰 정권 국민 세금 쌈짓돈 생각 일회 현금 정책 100만 생계 대책 정부 정책 선심성 대책 코로나19 붕괴 경제 기반 재건 국민 세금 사용 
1101101.202,20200430,한국일보,unknownactor,"가구1인 가구 40만원, 2인 가구 60만원, 3인 가구 80만원, 4인 이상 가구 100만원이다. 생계급여나 기초ㆍ장애인연금을 받는 저소득 270만 가구는 별도 신청 없이 5월 4일부터 현금으로 긴급 지원한다. 나머지 가구는 신용ㆍ체크카드, 지역사랑상품권, 선불카드 중 하나를 택해 받을 수 있다. 카드의 경우 현금처럼 쓸 수 있는 포인트로 충전된다. 사용 가능 업종ㆍ지역에서 카드를 쓰면 포인트가 우선 차감된다. 5월 4일부터 긴급재난지원금 조회사이트(긴급재난지원금.kr)에서 가구원 수와 신청자격(세대주) 여부를 조회할 수 있다.
세대주가 신청한다. 신용ㆍ체크카드로 지원금을 받으려면 5월 11일부터 카드사 홈페이지에서 신청한다. 약 2일 뒤 보유 카드로 충전된다. 현금성 포인트 관련 제도가 없는 시티카드 등 일부 카드로는 신청할 수 없다. 지역사랑상품권이나 선불카드 형태로 지원금을 받으려면 5월 18일부터 읍ㆍ면ㆍ동 주민센터와 지역 금고은행에서 신청하면 된다. 서울, 울산 등 일부 지자체는 모바일 지역사랑상품권도 지급한다. 신청 일정은 지자체마다 달라질 수 있다. 지원금 신청은 마스크 5부제처럼 ‘신청 요일제’가 적용된다. 세대주의 생년 끝자리가 1ㆍ6이면 월요일, 2ㆍ7(화), 3ㆍ8(수), 4ㆍ9(목), 5ㆍ0(금)식이며, 주말은 모두 신청할 수 있지만 온라인 신청만 가능하다.
현금의 경우 어디에든 쓸 수 있지만 카드 포인트나 지역사랑상품권, 선불카드는 ‘소비’에만 사용할 수 있다. 월세 등의 납부엔 쓸 수 없다. 대형마트, 백화점, 유흥업소에서는 사용할 수 없고, 거주 광역지자체에서만 써야 한다. 온라인 결제도 불가능하다. 선불카드는 마그네틱 선을 긁는 단말기 결제만 가능하다. 사용기한은 지급일로부터 3~4개월이 유력하다.
받을 수 있다. 하지만 거주 지역에 따라 액수가 달라질 수 있다. 정부 지원금에서 지자체 분담비율(20%)만큼 빼고 주기로 한 경기도가 대표적이다. 같은 4인 가족이라도 경기도민이면 정부 지원금은 80만원만, 서울시민이면 100만원을 받게 된다. 서울시는 중위 소득 100% 이하 가구에 최대 50만원까지 주는 시 자체 지원금과 정부 지원금을 ‘중복 지원’하기로 했기 때문이다. 경기도내 31개 시ㆍ군 중에서도 가장 많은 지원금을 받게 되는 포천시의 경우 4인 가족 기준으로 정부 지원금은 80만원을 받지만 도 지원금(1인당 10만원 총 40만원)과 시 지원금(1인당 40만원 총 160만원)을 따지면 총 수령액은 280만원이다.
지원금 신청 단계에서 기부 의사를 밝히거나 수령 후 근로복지공단을 통해 기부하면 된다. 연말정산, 종합소득세 신고 시 세액공제를 받을 수 있다. 종합소득산출세액에서 기부금의 15%를 공제해주고, 국세인 소득세의 10%로 계산되는 지방소득세에서도 기부금의 1.5%가 자동으로 감면, 모두 16.5%를 공제받을 수 있다. 4인 이상 가구가 지원금 100만원을 기부한 경우 총 16만5,000원을 되돌려 받게 된다. 신청 개시일로부터 3개월 안에 지원금을 신청하지 않으면 자발적 기부로 간주해 고용보험기금 수입으로 사용하게 된다.",가구 1인 가구 40만 2인 가구 60만 3인 가구 80만 4인 가구 100만 생계 급여 기초 장애인연금 저소득 270만 가구 별도 신청 5월 4일 현금 긴급 지원 나머지 가구 신용 체크 카드 지역 사랑 상품권 선불카드 하나 카드 현금 포인트 충전 사용 가능 업종 지역 카드 포인트 차감 5월 4일 긴급재난지원금 조회 사이트 긴급재난지원금 가구원 신청 자격 세대주 여부 조회 세대주 신청 신용 체크 카드 지원금 5월 11일 카드사 홈페이지 신청 2일 보유 카드 충전 현금성 포인트 제도 시티카드 카드 신청 지역 사랑 상품권 선불카드 형태 지원금 5월 18일 주민센터 지역 금고 은행 신청 서울 울산 지자체 모바일 지역 사랑 상품권 지급 신청 일정 지자체 지원금 신청 마스크 5부제 신청 요일제 적용 세대주 생년 끝자리 월요일 2ㆍ 5ㆍ 주말 신청 온라인 신청 가능 현금 카드 포인트 지역 사랑 상품권 선불카드 소비 사용 월세 납부 대형마트 백화점 유흥업소 사용 거주 광역지자체 온라인 결제 불가능 선불카드 마그네틱 단말기 결제 가능 사용 기한 지급일 4개월 유력 거주 지역 액수 정부 지원금 지자체 분담 비율 경기도 대표적 4인 가족 경기 도민 정부 지원금 80만 서울 시민 100만 서울시 중위 소득 이하 가구 최대 50만 자체 지원금 정부 지원금 중복 지원 경기도내 31개 시ㆍ군 지원금 포천시 4인 가족 기준 정부 지원금 80만 지원금 1인당 10만 40만 지원금 1인당 40만 160만 수령액 280만 지원금 신청 단계 기부 의사 수령 근로복지공단 기부 연말정산 종합소득세 신고 세액공제 종합 소득 산출 세액 기부금 공제 국세 소득세 계산 지방 소득세 기부금 자동 감면 공제 4인 가구 지원금 100만 기부 16만 000원 신청 개시일 3개월 지원금 신청 자발적 기부 간주 고용보험기금 수입 사용 
1100901.202,20200430,중앙일보,unknownactor,"일자리 창출을 위한 한국판 뉴딜, 국가 프로젝트",일자리 창출 한국판 뉴딜 국가 프로젝트 
1100101.202,20200430,경향신문,unknownactor,재난의 크기는 모든 이에게 평등하지 않으며 장애인이나 취약한 분들에게 훨씬 가혹하다. 코로나19를 겪으며 그 사실을 다시 한번 절감했다.,재난 크기 평등 장애인 취약 가혹 코로나19 사실 절감 
